time,signal
0.0,0.0
3.989,-1556.4
30.824,-575.868
100.0,-44.38349434182515
103.989,-760.3274943418252
130.65872222222225,-283.049167132382
200.0,-21.682081112216967
203.989,-686.264881112217
224.86095652173915,-316.69704226220705
300.0,-19.570054913799403
303.989,-660.8068549137994
321.1338214285714,-350.10602740605054
400.0,-18.84407434213948
403.989,-641.4040743421396
418.5361212121212,-374.15882889898757
500.0,-18.290769792076553
503.989,-620.6175697920766
516.6220263157894,-388.64025823651656
600.0,-17.698005909344577
603.989,-599.7916059093446
615.1530697674419,-396.60746103228604
700.0,-17.104116774062973
703.989,-583.633716774063
713.9901458333334,-402.91489066549104
800.0,-16.643346033243386
803.989,-569.1653460332434
813.046641509434,-406.9051554315995
900.0,-16.230754892848502
903.989,-560.9707548928485
912.2658103448276,-412.81855515248895
2900.0,-4.155776177039519e-30
2903.989,-1184.2310845444986
2912.2658103448275,-871.4760279824336
