x,Curve1
-212.99,-22.627
-211.01,-96.976
-205.45,-33.642
-192.75,-22.789
-190.77,-77.7
-182.04,-29.268
-171.72,-22.141
-170.13,-65.39
-164.18,-30.402
-151.09,-22.141
-149.1,-58.91
-143.15,-27.324
-129.66,-22.627
-128.07,-65.066
-119.73,-26.353
-109.02,-22.303
-107.43,-60.044
-100.29,-26.676
-88.38,-22.627
-86.8,-56.319
-76.48,-25.219
-68.14,-22.141
-65.76,-59.072
-60.6,-33.48
-46.71,-22.789
-45.52,-46.924
-39.17,-26.838
-26.47,-23.113
-24.49,-51.783
-19.73,-29.916
-12.19,-23.599
