x,Curve1
-901.79,848.72
-899.86,3.55
-892.38,796.99
-804.72,841.23
-799.67,51.78
-788.2,812.16
-704.05,845.72
-700.14,28.32
-693.4,798.76
-603.38,849.09
-602.1,267.63
-592.15,812.19
-502.69,844.64
-500.82,253.11
-491.47,811.09
-402.02,843.54
-398.98,260.96
-391.39,820.06
-303.7,849.15
-300.72,320.24
-290.13,820.08
-205.38,845.81
-200.61,296.78
-191.21,813.39
-103.52,846.95
-101.17,349.35
-91.12,816.76
-2.84,843.61
0.01,416.46
7.79,810.07
33.67,836.91
