time,signal
0.0,0.0
0.948,-258.7
2.378,-95.719
60.0,-3.816289659051132e-16
60.948,-157.807
62.38478832116789,-58.11365727443119
120.0,-2.32793669202119e-16
120.948,-96.26226999999999
122.35066033254157,-36.30055142856031
180.0,-1.420041382132926e-16
180.948,-58.7199847
182.31811600928074,-22.650095537717753
240.0,-8.66225243101085e-17
240.948,-35.819190667
242.28704761904763,-14.118260341069082
300.0,-5.283973982916619e-17
300.948,-21.849706306870004
302.2573569844789,-8.791769859667529
360.0,-3.223224129579138e-17
360.948,-13.328320847190696
362.22895444685463,-5.469939042499337
420.0,-1.9661667190432733e-17
420.948,-8.130275716786326
422.2017579617834,-3.4003567696201884
480.0,-1.1993616986163968e-17
480.948,-4.9594681872396595
482.1756923076923,-2.1121512939405283
540.0,-7.316106361560022e-18
540.948,-3.025275594216191
542.1506883910387,-1.311006853922418
2540.0,0.0
2540.948,-162.981
2542.378,-60.302969999999995
