time,signal
0.0,0.0
9.784,7.118
26.410000000000004,2.63366
53.61,0.5177752182507114
63.394,2.7812992182507115
79.93211320754719,1.0345035113398107
107.22,0.20231635427792852
117.004,0.9212343542779285
129.01112328767124,0.4492932841247817
160.82999999999998,0.06701212683988587
170.61399999999998,0.29478812683988587
180.03894623655913,0.16777691229682468
214.44,0.02144338110596239
224.224,0.0926233811059624
231.98081415929204,0.05824603180811295
268.05,0.0067375795683139224
277.834,0.028091579568313922
284.4243759398496,0.01894156027947228
321.65999999999997,0.0020434284549017937
331.44399999999996,0.009161428454901794
337.17288888888885,0.006503942522607478
375.27,0.000666417619798406
385.054,0.007784417619798406
390.1205895953757,0.005749636364690302
428.88,0.0005662515498799948
438.664,0.007684251549879995
443.20555440414506,0.005856682135884501
482.49,0.0005589653025193146
492.274,0.007676965302519315
496.389117370892,0.006002259505243735
2482.49,1.4585723027392962e-54
2492.274,4.502052703603932
2496.389117370892,3.519944088381739
