time,signal
0.0,0.0
3.0799999999999272,-55.141
27.909999999999854,-3.6159999999999997
93.38999999999987,0.4520000000000053
97.82999999999993,-61.582
116.58999999999992,-4.632999999999996
199.78999999999996,-0.11299999999999244
200.52999999999997,-42.599
220.32999999999993,-2.7890000000000015
291.9799999999999,-0.15500000000000114
295.6399999999999,-43.149
314.41999999999996,-3.7850000000000037
391.9999999999999,0.2010000000000005
392.7599999999999,-41.583
417.41999999999996,-2.076999999999998
488.0799999999999,-0.08399999999999608
492.90999999999997,-36.671
511.53,-2.7890000000000015
588.0899999999999,0.12999999999999545
590.03,-34.821
607.6299999999999,-2.219000000000001
683.1999999999999,0.059000000000004604
688.1799999999998,-31.119
707.6299999999999,-2.7179999999999964
781.25,0.27200000000000557
787.1399999999999,-33.468
807.6699999999998,-1.7920000000000016
877.3499999999999,0.5570000000000022
884.0699999999999,-38.45099999999999
911.5999999999999,-1.7920000000000016
1877.35,0.6280000000000001
1882.81,-48.202999999999996
1902.73,-3.5009999999999977
60000.0,0.0
60001.47,-61.068
60012.99,-9.518999999999998
60026.36,-2.2620000000000005
60026.98,-64.838
60041.07,-8.670000000000002
60052.28,-2.167999999999992
60053.3,-54.943
60065.69,-7.822000000000003
60077.77,-1.1310000000000002
60078.77,-47.969
60089.03,-9.612999999999992
60101.11,-3.2040000000000006
60104.69,-46.178
60115.38,-7.915999999999997
60128.75,-1.2250000000000014
60130.6,-41.655
60140.44,-7.915999999999997
60153.81,-1.6970000000000027
60156.06,-32.513
60166.36,-6.880000000000003
60180.17,-1.3200000000000003
60182.03,-46.555
60193.58,-9.235999999999997
60205.66,-3.9579999999999984
60207.49,-36.0
60215.19,-9.424
60232.87,-0.7539999999999978
60233.84,-34.304
60243.26,-7.822000000000003
61232.87,-0.017999999999993577
61234.71,-44.689
61246.94,-7.363999999999997
120000.0,0.0
120001.432,-62.142
120004.294,-41.116
120006.325,-35.509
120007.734,-78.72800000000001
120010.081,-53.031000000000006
120012.446,-42.751000000000005
120013.856,-85.97
120016.369,-57.002
120019.245,-47.891000000000005
120020.133,-80.94800000000001
120022.987,-53.147000000000006
120025.187,-46.957
120026.412,-78.144
120029.099,-52.914
120031.976,-44.036
120033.027,-71.953
120035.717,-48.825
120038.087,-42.635000000000005
120039.306,-68.099
120042.166,-46.139
120044.028,-40.649
120045.249,-67.86500000000001
120048.279,-45.905
120049.97,-39.481
120052.036,-63.543000000000006
120054.053,-46.489000000000004
120056.421,-38.43000000000001
120058.321,-65.295
120072.523,-13.198999999999998
121056.421,0.11699999999999022
121057.835,-47.774
121069.506,-8.644000000000005
180000.0,0.0
180000.995,-47.318999999999996
180004.527,-28.586
180006.714,-22.506999999999998
180007.908,-61.104
180010.393,-40.729
180013.933,-28.787
180014.824,-76.53399999999999
180017.506,-45.794
180020.108,-36.855
180021.097,-78.598
180023.988,-47.858
180026.798,-37.13199999999999
180028.091,-71.583
180030.259,-47.992
180033.691,-32.976
180034.766,-59.422
180037.561,-36.114999999999995
180040.271,-29.820999999999998
180041.256,-68.133
180044.466,-42.324
180046.754,-32.385
180047.932,-56.973
180050.419,-38.527
180054.17,-28.800999999999995
180054.825,-53.032
180056.689,-38.161
180060.334,-27.219
180061.402,-46.732
180064.205,-30.215999999999994
180066.916,-24.922999999999995
180067.984,-44.65
180070.371,-30.135999999999996
180074.018,-20.909
180074.673,-45.282999999999994
180077.792,-30.554000000000002
180080.503,-25.189
180081.264,-50.705999999999996
180084.277,-35.547999999999995
180086.987,-29.04
180087.954,-52.19799999999999
180090.34,-36.32599999999999
180094.09,-25.669999999999995
180094.847,-47.613
180096.713,-34.387
180100.568,-24.587999999999994
180101.74,-44.028999999999996
180104.335,-27.799999999999997
180107.044,-20.862000000000002
180108.214,-38.80199999999999
180110.71,-27.861999999999995
180113.94,-19.852000000000004
180114.802,-41.723
180116.773,-29.282999999999994
180120.422,-20.985999999999997
180121.702,-44.071999999999996
180124.714,-27.269999999999996
180127.008,-22.549
180128.383,-37.415
180130.668,-24.616999999999997
180133.796,-18.250999999999998
180135.184,-44.125
180137.05,-30.826999999999998
180140.488,-21.099999999999994
180141.558,-42.9
180144.47,-30.53
180147.391,-26.094
180148.25,-45.464
180150.532,-31.022
180154.076,-22.796
180155.146,-44.096
180157.951,-29.15299999999999
180160.87,-23.144
180162.043,-43.8
180164.534,-28.427999999999997
180167.558,-22.134
180168.314,-43.791
180171.64,-27.917999999999992
180174.247,-22.839
180175.314,-41.994
180178.222,-25.906999999999996
180180.83,-21.186
180181.802,-48.56099999999999
180184.603,-30.472999999999992
180187.729,-22.962999999999994
180188.486,-45.120999999999995
180191.915,-27.316999999999993
180194.0,-23.02499999999999
180195.381,-42.108999999999995
180196.317,-38.104
180197.254,-35.315
180198.103,-46.751
180199.455,-40.459
180201.123,-36.95399999999999
180201.359,-60.327
180203.024,-54.178
180204.484,-51.245
180205.022,-64.39699999999999
180206.372,-57.461
180207.415,-55.172
180208.371,-69.038
180216.994,-24.494
