x,Curve1
-545.47,108.321
-544.75,14.168
-542.63,53.388
-541.04,75.7
-538.28,39.723
-536.29,62.002
-533.81,84.385
-531.41,43.476
-529.06,70.475
-526.57,83.326
-526.11,14.127
-523.85,44.561
-520.46,74.712
-520.01,17.023
-517.74,44.914
-514.58,66.591
-513.22,-4.937
-510.96,41.242
-508.47,63.414
-505.98,-1.478
-505.3,37.571
-501.68,49.574
-499.87,-9.95
-498.29,31.71
-496.26,57.765
-494.9,17.87
-493.09,42.372
-490.15,63.061
-487.89,-16.305
-477.25,82.408
