time,signal
0.0,0.0
3.268,-207.65
14.867999999999999,-76.8305
100.0,-0.05206921161569876
103.268,-168.76769421161572
114.92245783132533,-62.15325863616177
200.0,-0.04231929103683196
203.268,-186.8234942910368
213.66929032258065,-76.6044450984665
300.0,-0.046846867609074326
303.268,-183.7963318676091
312.6594563106796,-82.1768273913815
400.0,-0.04608779243055013
403.268,-157.46555279243054
411.8283539823009,-75.60230506440274
500.0,-0.03948522605601758
503.268,-187.83814522605604
511.1323902439024,-95.72818237768215
600.0,-0.04710129609090232
603.268,-160.1867812960909
610.5410827067669,-85.88029391990332
700.0,-0.04016758686898056
703.268,-176.501137586869
710.0324755244756,-98.84318799434291
800.0,-0.04425848824186007
803.268,-176.54675848824186
809.5903529411765,-102.68725622510205
900.0,-0.044269927896893456
903.268,-211.7642099278969
909.2024785276074,-127.33494264710622
2900.0,-9.986910322656275e-73
2903.268,-209.1472472528013
2909.202478527607,-125.76134910995535
