time,signal
0.0,0.0
3.553,5.549
11.035857142857143,4.084704689638803
11.41,4.022610296709028
14.963000000000001,10.93666429670903
18.79568292682927,9.348355956779734
22.82,7.9282642659202995
26.373,14.842119249445595
28.949065573770493,13.356430857458477
34.230000000000004,10.759427233339903
37.783,17.671889101542263
39.723,16.32253017854858
45.64,12.810798893884296
49.193,19.71947944906727
50.74884158415841,18.502513962756414
57.05,14.29514886962697
60.602999999999994,21.196465815245865
61.90167768595041,20.098860132171776
68.46000000000001,15.365853602856179
72.013,22.25503054351808
73.12746808510639,21.262368095145217
79.87,16.13323391925207
83.423,23.004300360715842
84.3990248447205,22.10314903035019
91.28,16.676398540205938
94.833,23.522189889382204
95.70117679558011,22.700767470996954
102.69,17.051829744129364
106.243,23.863987309080525
107.02479104477611,23.11222936918486
114.1,17.29960732925588
