time,signal
0.0,0.0
5.82,-64.06
12.52,-23.7022
100.0,-5.456586193315657e-05
105.82,-77.31406856586194
112.54714285714282,-28.491214527909708
200.0,-6.585558524594791e-05
205.82,-75.65492585558525
212.09866666666665,-29.79839108405839
300.0,-6.444233903838686e-05
305.82,-77.17891184233905
311.70624999999995,-32.22140928242514
400.0,-6.574045968998338e-05
405.82,-65.2483787404597
411.35999999999996,-28.676791159791687
500.0,-5.557811466928243e-05
505.82,-55.06090677811467
511.0522222222222,-25.330262907449452
600.0,-4.690049698983781e-05
605.82,-53.67463970049699
610.7768421052632,-25.722491778427855
700.0,-4.571968434606998e-05
705.82,-54.83028091968435
710.529,-27.260710783463434
800.0,-4.6704051489536144e-05
805.82,-48.266053704051494
810.3047619047619,-24.809046983137378
900.0,-4.111268845572267e-05
905.82,-54.457447112688456
910.1009090909091,-28.851166239923423
1000.0,-4.638647424887815e-05
