time,signal
0.0,0.0
3.018,-68.223
14.128,-25.24251
50.0,-1.0184530660177116
53.018,-116.8474624660177
64.07258823529413,-43.44848405549242
100.0,-1.7443333832417984
103.018,-114.7898443832418
111.96695238095239,-51.5342414039646
150.0,-1.7136166536184074
153.018,-131.4737626536184
160.53512,-67.093542863446
200.0,-1.9626791063931894
203.018,-128.3798981063932
209.49827586206897,-71.88468360337394
250.0,-1.9164929839130143
253.018,-122.19572942328382
258.7127878787879,-73.40471081261276
300.0,-1.824173889823287
303.018,-113.43897240556582
308.0971351351351,-72.00422524933961
350.0,-1.6934504383030224
353.018,-103.94007041073192
357.60160975609756,-68.96641656785752
400.0,-1.5516480276725848
403.018,-95.54906358041609
407.1941777777778,-65.75309975919436
450.0,-1.4263846028259684
453.018,-90.11628460282597
456.8532653061224,-63.93562083439153
500.0,-1.3452824758787039
