time,signal
0.0,0.0
0.061,-224.41
0.667,-83.0317
50.0,-5.855804811481263e-34
50.061,-134.646
50.67038377059184,-49.543206775977595
100.0,-3.5134828868887572e-34
100.061,-97.75919407029338
100.66303737191082,-36.40682962128255
150.0,-2.550950309715942e-34
150.061,-72.93273783974439
150.65586599166173,-27.482589413948705
200.0,-1.9031231993069684e-34
200.061,-60.590700000000005
200.6488634490877,-23.095676251420535
250.0,-1.5810672990999412e-34
250.061,-55.14357285517242
250.64202385107623,-21.25656528421693
300.0,-1.438928743137945e-34
300.061,-50.771137462068964
300.63534157561816,-19.786840853521486
350.0,-1.3248334344938284e-34
350.061,-47.551395641379315
350.6288112563957,-18.731645874217367
400.0,-1.2408167701503416e-34
400.061,-45.5623492137931
400.62242776840924,-18.137075440911218
450.0,-1.188914147090233e-34
450.061,-44.882000000000005
450.61618621456364,-18.050145178185442
500.0,-1.1711609622962526e-34
