x,Curve1
-1394.08,722.13
-1386.96,545.1
-1363.81,703.58
-1289.53,723.81
-1277.68,533.86
-1250.24,710.89
-1184.94,722.13
-1170.11,515.31
-1143.72,701.9
-1080.34,720.44
-1062.41,488.34
-1033.67,700.21
-971.21,719.88
-954.51,509.69
-923.61,698.52
-853.94,722.13
-846.31,510.26
-823.62,700.77
-748.37,716.51
-740.71,502.39
-714.5,700.77
-645.61,715.94
-632.96,534.42
-605.36,699.65
-535.51,711.45
-525.59,529.36
-501.51,686.72
-431.04,718.75
-417.96,506.88
-396.89,683.91
-340.1,718.19
