time,signal
0.0,0.0
4.773,1.017
14.513,0.670692254903871
15.0,0.6568760205140367
19.773,1.3687760205140367
24.761780487804877,1.1059327214783892
30.0,0.8840866719078662
34.772999999999996,1.3917519565797005
38.12611475409836,1.2059242334737088
45.0,0.8989267323310699
49.772999999999996,1.2571683097270716
52.29818518518518,1.1285477963380843
60.0,0.8119997211503214
64.773,1.0654892133838
66.79814851485148,0.9771415132328013
75.0,0.688194999398409
79.773,0.8682490271667975
81.46341322314049,0.8077299728935265
90.0,0.5607983930978463
94.773,0.6893711789144719
96.22363829787234,0.6479266020639493
105.0,0.4452619436208538
109.773,0.5377442887736791
111.0434347826087,0.5093232514156001
120.0,0.34732677331740935
124.773,0.41450825435107186
125.90305524861878,0.3949632237896319
135.0,0.26772913725501696
139.773,0.31717368536676016
140.7906119402985,0.3036741611668128
60000.0,0.0
60004.773,1.017
60028.035,0.37628999999999996
60030.0,0.3459772832003225
60034.773,1.1595772832003224
60047.3865,0.6763367935827826
60060.0,0.39448121740654724
60064.773,1.0492559769341745
60073.182,0.7324708213077795
60090.0,0.35695057254806883
60094.773,0.8816221840321142
60101.07975,0.6733086090354605
60120.0,0.29992256444500065
60124.773,0.7204825614925613
60129.8184,0.5807226963481115
60150.0,0.24510383403973027
60154.773,0.5823512562298374
60158.9775,0.48656341972651906
60180.0,0.1981123947873098
60184.773,0.46869112523781026
60188.37685714286,0.4017820539477171
60210.0,0.15944590183862312
60214.773,0.3766747692477335
60217.926375,0.32917918055302686
60240.0,0.12814249096798352
60244.773,0.3026795368898545
60247.576,0.2685051911086441
60270.0,0.10296975796802721
60274.773,0.24334379918856835
60277.2957,0.21847057276611068
62270.0,1.2915420262515182e-38
62274.773,0.6945073321678328
62277.2957,0.6235187218860883
