x,Curve1
-301.22,1.0107
-292.56,0.6197
-282.13,0.5899
-272.81,0.6159
-264.37,0.1021
-258.54,0.0872
-253.17,0.0903
-242.33,-0.5693
-235.33,-0.5735
-228.67,-0.5405
-218.63,-1.095
-211.35,-1.0985
-207.29,-1.0748
-195.16,-1.5157
-176.51,-1.239
-147.71,-0.6901
