x,Curve1
-1357.55,303.04
-1347.14,81.8
-1326.88,278.06
-1253.54,297.69
-1239.78,44.33
-1224.33,273.6
-1148.22,301.26
-1134.52,52.36
-1110.48,286.98
-1042.84,301.26
-1031.54,18.46
-1009.29,277.17
-937.48,302.15
-924.98,36.3
-906.78,275.39
-833.57,303.94
-818.5,59.5
-801.43,277.17
-725.3,303.04
-713.15,61.28
-695.96,270.93
-617.06,304.83
-609.03,48.79
-584.99,283.42
-515.95,300.37
-502.48,67.52
-483.81,273.6
-412.03,301.26
-398.63,72.88
-377.09,280.74
