time,signal
0.0,0.0
3.0,-26.849
12.0,-9.93413
50.0,-0.14927310369875696
53.0,-35.97027310369875
62.03846153846156,-13.25257185070299
100.0,-0.19998488983131707
103.0,-49.60214488983132
110.58064516129033,-21.468386224780808
150.0,-0.27577437214870415
153.0,-64.97673980949382
159.5277777777778,-31.591547183211965
200.0,-0.36125291890162464
203.0,-74.19600291890163
208.7317073170732,-39.39009494908189
250.0,-0.4125095026908442
253.0,-74.77640456318908
258.10869565217394,-42.52670095496857
300.0,-0.4157363772423973
303.0,-75.16125032030287
307.6078431372549,-45.17735541545812
350.0,-0.4178760144955417
353.0,-75.41468130986921
357.19642857142856,-47.43745557775915
400.0,-0.41928502154928726
403.0,-75.55425278667383
406.8524590163934,-49.36591945263862
450.0,-0.42006100082339226
453.0,-75.5972610008234
456.56060606060606,-51.01251980761938
60000.0,0.0
60003.0,-26.849
60012.0,-9.93413
60100.0,-0.0005958024051588744
60103.0,-40.4008827468496
60112.023255813954,-14.90997175237756
60200.0,-0.0008965303404638781
