x,Curve1
-0.066,-0.05
1.104,-251.82
3.077,-225.32
5.05,-198.82
6.224,-383.6
7.803,-345.5
10.33,-289.8
11.82,-451.23
13.557,-417.48
15.61,-374.95
17.098,-571.33
25.708,-312.31
38.02,-144.5
