time,signal
0.0,0.0
1.85,-608.34
13.924,-225.0858
100.0,-0.18794983644925542
101.85,-523.3603498364492
113.96728395061731,-192.954358172123
200.0,-0.16169492743496355
201.85,-486.833694927435
212.6357142857143,-200.28797173184532
300.0,-0.1504098256560445
301.85,-432.07180982565603
311.56782178217827,-194.09790186253414
400.0,-0.13349085378417636
401.85,-377.3042908537842
410.6923423423424,-182.16549601175038
500.0,-0.1165701412985683
501.85,-359.03717014129853
509.96157024793393,-184.09760462495174
600.0,-0.11092641846214378
601.85,-365.1149264184622
609.3423664122138,-197.00746624998783
700.0,-0.11280417316883962
701.85,-371.20020417316886
708.8109929078015,-209.24959709618568
800.0,-0.11468425167550597
801.85,-365.1186842516755
808.35,-213.78479381283483
900.0,-0.11280533417113742
901.85,-328.6164053341712
907.9462732919255,-198.91628173006671
1900.0,-0.11280533417113742
1901.85,-504.91333733417116
1907.9462732919255,-305.63137453925367
