time,signal
0.0,0.0
7.666666666666666,7.0
47.98412698412698,4.885071754533932
50.0,4.797992807665841
57.666666666666664,13.197992807665841
78.3170731707317,10.977138215209155
100.0,9.046267795258029
107.66666666666667,17.44606368387153
121.5464480874317,15.413964554186327
150.0,11.958012582470833
157.66666666666666,20.356379691378834
168.119341563786,18.543735432092838
200.0,13.95282333562152
207.66666666666666,22.347312328186035
216.04950495049505,20.73683336890596
250.0,15.317463403042684
257.6666666666667,23.704400274306714
264.66391184573007,22.269741663676722
300.0,16.2476488608794
307.6666666666667,24.622134937566965
313.6713947990544,23.33768868189325
350.0,16.876689477117733
357.6666666666667,25.232601417633845
362.92546583850935,24.076013635169435
400.0,17.295120017215154
407.6666666666667,25.625109811645828
412.3443830570903,24.577626487998465
450.0,17.564156081703437
457.6666666666667,25.8596510518157
461.8789386401327,24.905796008316628
500.0,17.72491710790859
