time,signal
0.0,0.0
0.333,-104.0
2.5100000000000002,-38.48
50.0,-1.4648885942432801e-08
50.333,-27.040000014648886
52.52097356828192,-9.954784274394276
100.0,-3.808710347095892e-09
100.333,-7.072000003808712
102.4286540084388,-2.715679989824066
150.0,-9.961242446219053e-10
150.333,-1.8720000009961242
152.34380971659917,-0.7472581715355606
200.0,-2.636799471040992e-10
200.333,-0.52000000026368
202.26556809338518,-0.21512310138925586
250.0,-7.324442974930457e-11
250.333,-0.10400000007324443
252.1931872659176,-0.04447064839518788
300.0,-1.4648885952749623e-11
300.333,-0.10400000001464889
302.12603249097475,-0.04585569842930359
350.0,-1.4648885944496167e-11
350.333,-0.10400000001464889
352.0635574912892,-0.04718293484802904
400.0,-1.4648885944496167e-11
400.333,-0.10400000001464889
402.0052895622896,-0.048455394745635094
450.0,-1.4648885944496167e-11
450.333,-0.10400000001464889
451.95081758957656,-0.04967597612256411
2450.0,-0.0
2450.333,-65.77879758005183
2451.9508175895767,-31.41948055285853
