x,Curve1
-1206.77,495.45
-1200.11,300.91
-1186.81,440.91
-1104.57,492.73
-1097.9,293.63
-1082.34,440
-995.66,485.45
-993.44,377.27
-980.1,462.73
-897.87,497.27
-893.42,292.73
-877.86,435.45
-795.63,492.73
-788.96,224.54
-764.51,435.45
-691.16,496.36
-684.49,339.09
-671.16,454.54
-584.51,507.27
-582.29,363.63
-564.51,460.91
-480.05,485.45
-477.83,287.27
-460.05,438.18
-382.25,487.27
-375.59,241.82
-357.81,425.45
-280.01,473.63
-273.35,259.09
-257.79,426.36
-251.12,461.82
