time,signal
0.0,0.0
2.515,-141.387
8.637,-52.31319
50.0,-0.06326839512565553
52.515,-71.88786439512566
58.64209677419356,-26.57650204621614
100.0,-0.03216865630708873
102.515,-69.73615719775643
107.94185714285716,-28.88615303842675
150.0,-0.031205802146820293
152.515,-68.43912489454621
157.3852564102564,-31.030904246765967
200.0,-0.030625401174664134
202.515,-67.79041099832443
206.9322093023256,-33.08359308567009
250.0,-0.030335112201069228
252.515,-67.61332111220106
256.5562765957447,-35.07454469738182
300.0,-0.03025586734200856
302.515,-67.613241867342
306.2393137254902,-36.927306350796314
350.0,-0.03025583188121616
352.515,-67.61324183188121
355.96845454545456,-38.587969759679886
400.0,-0.030255831865348033
402.515,-67.61324183186534
405.7343220338983,-40.08351662807699
450.0,-0.030255831865340928
452.515,-67.61324183186534
455.52992063492064,-41.436465332359866
2450.0,-8.765520749516684e-140
2452.515,-114.23602057347068
2455.5299206349205,-70.00902157554216
