time,signal
0.0,0.0
1.306,-378.11
11.709809523809522,-225.46513881018288
12.23,-219.71133509681187
13.536000000000001,-393.6419350968119
18.86478048780488,-302.06033477330527
24.46,-228.73659810693476
25.766000000000002,-373.7631715162295
29.347639344262294,-312.821271290874
36.69,-217.18548947091975
37.995999999999995,-338.89261888100583
40.69328395061728,-296.37963359484326
48.92,-196.9229847102717
50.226,-300.36181396556964
52.389168316831686,-269.7481290858532
61.150000000000006,-174.53358852840586
62.456,-264.22182272626014
64.26161983471074,-241.5456090007748
73.38,-153.53344114913588
74.68599999999999,-233.45534663981465
76.23550354609928,-216.15330552491204
85.61,-135.6557242488236
86.916,-209.26212863551893
88.27301863354037,-195.6153693858925
97.84,-121.5975818352084
99.146,-191.80587397403622
100.35307182320442,-180.63855251488994
110.07000000000001,-111.45413940452868
111.376,-180.64826940452866
112.46296517412935,-171.14906533798307
2110.07,-5.0528438116154494e-42
2111.376,-264.4662023754101
2112.4629651741293,-250.5595182242205
