x,Curve1
-548.02,31.733
-546.66,6.366
-544.4,17.998
-541.68,24.485
-540.24,-8.973
-538.39,6.401
-535.35,14.105
-534.11,-4.027
-532.26,2.371
-529.01,9.766
-527.27,-6.521
-526.56,1.018
-523.59,7.081
-520.87,0.594
-519.01,6.752
-517.44,10.925
-517.3,6.056
-515.68,6.358
-513.71,6.571
-512.63,2.825
-510.12,6.003
-505.99,10.779
-503.83,5.648
-501.32,9.181
-498.81,13.158
-497.19,4.796
-494.5,9.625
-491.98,11.01
-486.42,4.583
-482.29,11.329
-478.34,13.158
-476.36,8.382
-458.05,17.046
-440.99,21.201
