time,signal
0.0,0.0
1.678,25.302
5.57,9.36174
20.0,0.23464914708685122
21.678,20.678665147086853
25.576297872340433,7.638806460837227
40.0,0.19177263218949203
41.678,16.71397863218949
44.892385964912286,7.352914470928876
60.0,0.15500438030476327
61.678,13.514460380304763
64.41262686567164,6.720557415888624
80.0,0.125332250477336
81.678,10.903984250477336
84.05748051948052,5.93736220953472
100.0,0.1011228600198785
101.678,8.805010860019877
103.78397701149426,5.141408303882713
120.0,0.08165711360343555
121.678,7.115613113603437
123.56686597938145,4.391894788736163
140.0,0.06598974579507787
141.678,5.758939745795078
143.39033644859813,3.718495151579511
160.0,0.053408042821728834
161.678,4.658372042821728
163.2439829059829,3.1224540931594347
180.0,0.04320144757969138
181.678,3.762595447579691
183.12067716535432,2.6027327875136317
2180.0,7.353014350074197e-222
2181.678,17.362202965696582
2183.120677165354,12.010107265545402
