time,signal
0.0,0.0
1.806,-64.06
9.306000000000001,-23.7022
100.0,-0.0001423159621956109
101.806,-86.7886303159622
109.33044444444441,-32.00790253952419
200.0,-0.00019280998175234666
201.806,-93.78403280998175
208.794896797153,-37.13269116588646
300.0,-0.00020835099700183102
301.806,-99.965838350997
308.3305182724252,-42.0934814797278
400.0,-0.00022208452187969156
401.806,-66.71871208452188
407.9240062305296,-29.6493412453805
500.0,-0.00014822256801062542
501.806,-82.86175822256803
507.5651788856305,-38.617160968007
600.0,-0.00018408602639189577
601.806,-85.6804340860264
607.2461108033241,-41.65600300631029
700.0,-0.0001903480084029108
701.806,-74.23291834800841
706.9605406824147,-37.48293851178148
800.0,-0.0001649161598702004
801.806,-78.40319891615988
806.7034563591022,-40.961138668715435
900.0,-0.00017418087250963427
901.806,-72.0676741808725
906.4707980997625,-38.83055543942229
1000.0,-0.0001601058444310124
