x,Curve1
-42.659,92.753
-40.815,76.463
-39.177,77.544
-37.93,78.984
-36.487,65.932
-35.201,69.622
-33.524,72.503
-31.653,55.13
-30.601,57.83
-29.392,60.711
-27.521,48.468
-23.466,64.941
