x,Curve1
-562.35,208.4
-561.81,191.41
-547.86,200.85
-532.97,208.2
-528.28,177.15
-515.69,192.72
-503.36,205.79
-496.92,163.17
-483.51,187.37
-467.88,196.84
-464.94,152.22
-447.32,184.07
-434.17,193.97
-429.49,144.07
-414.47,167.76
-401.84,182.28
-398.78,146.29
-384.75,169.78
-371.43,177.99
-367.68,143.45
-353.1,162.11
-338.3,176.85
-333.61,137.47
-321.02,158.96
-303.86,173.41
-301.17,138.32
-283.48,158.9
-271.14,170.57
-268.46,137.43
-231.99,175.8
-167.1,192.67
