x,Curve1
-192.04,5.296
-189.71,-9.116
-180.37,-2.589
-153.99,3.938
-151.19,-6.349
-143.25,-1.493
-115.94,3.99
-112.9,-7.654
-103.8,-2.224
-77.42,4.094
-74.85,-5.252
-63.65,0.335
-39.14,3.52
-36.1,-3.686
-27.7,0.439
-12.29,3.05
