x,Curve1
-18.0388,1.6663
-16.6234,5.052
-16.3536,4.9879
-16.1107,4.8437
-15.4218,7.1992
-15.0599,7.055
-14.7867,6.8947
-13.3626,9.4746
-11.7403,6.494
-10.6312,5.4042
-10.4003,5.5965
-7.5826,2.4396
-1.9071,1.6701
