x,Curve1
-205.59,13.99
-202.63,-6.069
-199.29,2.137
-164.44,13.41
-161.69,-3.251
-157.36,5.204
-124.48,13.244
-121.33,-3.334
-116.8,4.955
-84.32,13.41
-80.58,-0.681
-75.46,7.608
-42.98,13.659
-39.83,1.722
-35.89,8.105
-18.17,13.41
