x,Curve1
0.403,-2.37
1.801,-176.6
3.98,-157.63
5.961,-141.04
7.093,-257.19
8.859,-227.56
11.426,-197.93
12.507,-269.04
14.476,-241.78
16.439,-209.78
17.476,-241.78
24.762,-142.22
39.865,-56.89
