x,2
-1042.09,-1.7697
-1035.72,-0.6622
-1027.07,-0.7336
-1020.19,-0.805
-1016.12,0.0652
-1006.18,-0.1011
-999.31,-0.2358
-996.76,0.8599
-987.34,0.6619
-979.45,0.4442
-977.15,0.9861
-966.46,0.6733
-958.56,0.416
-953.73,2.0853
-944.56,1.6934
-937.68,1.357
-934.63,1.9266
-924.44,1.5664
-916.55,1.1429
-913.24,1.8153
-903.05,1.3997
-896.18,1.1107
-892.36,2.2539
-882.42,1.8185
-874.78,1.4425
-872.75,1.85
-861.54,1.466
-854.16,1.1177
-851.87,1.6477
-788.02,-0.8464
-749.7,-1.5353
