x,Curve1
-233.39,-68.01
-230.56,175.43
-221.12,26.95
-182.62,-62.46
-178.69,-44.32
-169,-51.83
-135.27,-64.71
-133.63,-53.48
-128,-60.16
-85.17,-68.34
-82.43,-49.1
-76.61,-55.78
-35.62,-60.84
-34.26,-46.8
-28.57,-57.72
-14.48,-62.12
