x,Curve1
0,0
1.181,-84.13
2.52,-75.19
4.252,-64.62
5.512,-132.5
7.166,-115.43
8.662,-101.61
10,-156.48
11.575,-138.59
13.15,-120.71
14.331,-154.04
20.316,-84.13
