x,Curve1
-630.71,368.55
-623.96,285.79
-610.28,334.15
-595.74,351.83
-590.07,275.91
-576.24,324.09
-561.34,346.34
-556.03,285.67
-542.2,324.09
-527.66,341.77
-521.63,250.91
-507.8,309.76
-493.26,326.83
-487.94,226.52
-473.76,290.24
-459.57,312.5
-453.9,221.65
-439.36,265.85
-425.17,293.29
-419.86,207.01
-405.32,246.34
-391.13,268.29
-385.46,187.8
-371.63,236.59
-357.45,263.11
-351.77,187.5
-337.23,231.4
-323.05,248.78
-313.48,193.9
-282.27,250
-225.17,282.01
