x,Curve1
57.525,0
61.259,0.7621
68.835,0.4146
78.241,0.1949
82.198,1.0492
89.48,0.4965
60057.487,0
60061.152,0.7612
60082.522,0.121
60094.053,0.055
60099.132,0.9776
60106.794,0.4312
120057.487,0
120061.15,0.7606
120085.583,0.098
120100.545,0.0625
120104.727,0.9316
120113.237,0.4465
180046.263,0
180049.841,0.759
180059.736,0.3755
180079.691,0.0799
180084.124,0.9507
180098.258,0.3595
180121.329,0.0719
180124.485,0.8948
180133.245,0.4674
180145.695,0.1997
