time,signal
0.0,0.0
1.653,-75.814
6.009,-28.05118
50.0,-0.0012224877991084925
51.653,-83.3966224877991
56.02829411764705,-30.721160247375007
100.0,-0.0013447562914262717
101.653,-82.03209275629143
105.66519917012448,-32.829596432492224
150.0,-0.001322753482600871
151.653,-78.39299875348259
155.3577509578544,-33.65390966814669
200.0,-0.0012640737134521293
201.653,-65.58037407371346
205.09406761565836,-29.899941565981962
250.0,-0.0010574723292015409
251.653,-55.72434747232919
254.86542524916942,-26.767396330220905
300.0,-0.0008985455839054081
301.653,-46.1716245455839
304.6652741433022,-23.21542938821956
350.0,-0.0007445095585511188
351.653,-38.05937250955855
354.4886011730205,-19.923989017691408
400.0,-0.0006137008802419144
401.653,-32.44900570088024
404.33150415512466,-17.607133540634756
450.0,-0.0005232346738402936
451.653,-30.326123234673837
454.1909002624672,-16.991895804005683
500.0,-0.0004890035567131313
