x,Curve1
-236.76,223.87
-234.32,27.33
-225.78,187.03
-188.28,210.68
-185.68,106.9
-181.58,172.07
-140.83,214.45
-138,133.74
-133.58,187.39
-92.2,214.75
-90.63,159.75
-86.21,192.81
-46.02,216.02
-42.95,166
-37.58,202.38
-18.32,219.38
