time,signal
0.0,0.0
0.883,-301.48
19.089666666666666,-122.5871255925756
20.0,-117.19367673154134
20.883,-307.12607673154133
30.208365853658535,-193.70634635376305
40.0,-119.38846408485742
40.883,-252.03966408485744
47.15086885245902,-184.89556319821995
60.0,-97.9748405077851
60.883,-203.4928405077851
65.60324691358025,-161.14880079023385
80.0,-79.1033374275324
80.883,-169.5473374275324
84.66854455445544,-140.61533680884904
100.0,-65.90777448976978
100.883,-150.3221744897698
104.0428347107438,-128.58665175704604
120.0,-58.43441794724834
120.883,-136.81921794724835
123.59463120567375,-119.65774556563242
140.0,-53.185442479674016
140.883,-122.52584247967403
143.25778260869566,-108.95621414496924
160.0,-47.62920915093098
160.883,-110.94000915093099
162.99537569060774,-99.94134223344159
180.0,-43.12547289713561
180.883,-100.40667289713562
182.78518905472637,-91.39686517448234
2180.0,-7.016770661316895e-42
2180.883,-211.6442819212632
2182.7851890547263,-192.6527723862021
