x,Curve1
-243.57,262.58
-243.02,55.51
-237,194.91
-194.43,262.79
-193.49,-7.63
-186.49,207.56
-144.24,266.14
-144.17,21.95
-138.46,195.34
-95.34,269.42
-94.05,56.21
-87.65,216.5
-45.67,272.75
-44.81,31.7
-39.31,212.03
-29.48,255.81
