time,signal
0.0,0.0
2.787,0.404
9.656523809523808,0.1957010862933354
10.0,0.18873560164754
12.786999999999999,0.41537960164754006
16.305536585365854,0.28655779155653827
20.0,0.1940517797749108
22.787,0.3298567188464444
25.151918032786885,0.2570133313985154
30.0,0.15409828289348299
32.787,0.2337502962025694
34.56798765432099,0.19370482235640543
40.0,0.1092005019531748
42.787,0.15708378011372212
44.21531683168317,0.1351077764677013
50.0,0.07338441026938916
52.787,0.10329440352564445
53.979231404958675,0.09108442933208333
60.0,0.04825577078276307
62.787,0.06799730852008004
63.81012056737588,0.06103913695456597
70.0,0.031766121123640356
72.787,0.04575481578351099
73.6830248447205,0.04162722783432952
80.0,0.02137515516132006
82.787,0.03210915657774936
83.58401657458565,0.029519331514933737
90.0,0.015000348973011366
92.787,0.023892995086280754
93.50471144278607,0.022150436137925656
60000.0,0.0
60002.787,0.404
60012.21,0.14948
60022.5,0.05047258204323406
60025.287,0.4326565820432341
60034.67414285714,0.16068974145551806
60045.0,0.05405270998446128
60047.787,0.4156765863615519
60054.14603225807,0.21250058492761684
60067.5,0.051931362892536866
60070.287,0.39402240344169204
60075.09504878049,0.2372452574250639
60090.0,0.04922605961530462
60092.787,0.37283960765409047
60096.652294117644,0.24797010623171167
60112.5,0.04657964773833732
60115.287,0.3527140272386528
60118.518639344264,0.2508051950340293
60135.0,0.04406531603366929
60137.787,0.33366491233086354
60140.56347887324,0.2489324694737943
60157.5,0.041685469461801995
60160.287,0.3156436435155705
60162.7207037037,0.24416046248603884
60180.0,0.039434033895457805
60182.787,0.29859587909557966
60184.953263736264,0.23758402393841924
60202.5,0.037304220310453565
60205.287,0.28246917033454527
60207.23878217822,0.22989676075920787
62202.5,7.403555441245225e-93
62205.287,0.34556785057642475
62207.23878217822,0.28125168270903217
