time,signal
0.0,0.0
0.63,-466.92
8.381,-172.7604
100.0,-0.0013597752572058073
100.63,-363.26511977525723
108.42372549019605,-133.67347594400272
200.0,-0.0010579091100751709
200.63,-284.89736197201285
207.85690909090906,-112.74222066306204
300.0,-0.0008296847075575039
300.63,-222.1897726708189
307.36694915254236,-93.63048257050932
400.0,-0.0006470662110896142
400.63,-173.38566321417198
406.9392063492063,-77.18544004618377
500.0,-0.0005049377512054532
500.63,-135.40236832782827
506.5625373134328,-63.2604403072352
600.0,-0.00039432191857116455
600.63,-105.84070422853802
606.2283098591549,-51.61525219366254
700.0,-0.00030823175450870395
700.63,-82.83343255992189
705.9297333333333,-41.97244870209858
800.0,-0.00024122944415404712
800.63,-64.92731780753172
805.6613924050632,-34.05140529225672
900.0,-0.00018908284132489428
900.63,-50.991334865098274
905.4189156626505,-27.58747974725801
2900.0,-2.1142413516415882e-110
2900.63,-313.90832554329836
2905.4189156626508,-169.8315919034453
